,PM,date,publish_date,activities
2794,Yoshihide_Suga,10月27日,2020-10-28,▽6時41分　東京・赤坂の衆院議員宿舎発。44分　官邸。敷地内を散歩。▽7時30分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で阿達補佐官と食事。▽8時18分　官邸。42分　国連のグテレス事務総長と電話。▽9時32分　閣議。49分　平沢復興相。55分　武田総務相。▽10時2分　北村国家安全保障局長、藤井官房副長官補、和泉補佐官、外務省の秋葉次官、水嶋領事局長。40分　皇居。内奏。▽11時17分　官邸。40分　鈴木宗男日本維新の会参院議員。55分　公明党新型コロナウイルス感染症対策本部の斉藤鉄夫本部長らから提言書受け取り。▽13時55分　党四国ブロック両院議員会の四国新幹線プロジェクトチーム（ＰＴ）の山本有二座長。▽14時42分　北海道アイヌ協会の大川勝理事長、加藤忠常務理事ら。53分　山谷えり子党拉致問題対策本部長。▽15時7分　三原じゅん子参院議員。20分　梶山経産相、外務省の次官、鈴木外務審議官、経産省の安藤次官、田中経産審議官、荒井総括審議官。24分　経産相、経産省の次官、総括審議官。44分　田村厚労相、西村経財相、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽16時13分　厚労相、和泉補佐官、厚労省の次官、医務技監。21分　党の「ルール形成戦略議員連盟」の甘利明会長らから提言書受け取り。36分　ホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。50分　官邸。▽17時1分　国家安全保障局長、滝沢内閣情報官、宮川内閣衛星情報センター所長。9分　内閣情報官。44分　国家安全保障局長、鈴木外務審議官、岡村財務官。54分　ホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。宴会場「平安の間」で日本サービス大賞表彰式に出席し、あいさつ。▽18時28分　東京・内幸町の日比谷ダイビル。鉄板焼き店「若会席　大和館」で坂井官房副長官、平田参与と食事。▽20時14分　東京・赤坂の衆院議員宿舎。 
2795,Yoshihide_Suga,10月28日,2020-10-29,▽6時39分　東京・赤坂の衆院議員宿舎発。43分　官邸。敷地内を散歩。▽7時27分　東京・永田町のザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で松本国対委員長代理と会食。▽8時12分　官邸。40分　坂井官房副長官。▽12時52分　国会。▽13時2分　衆院本会議。▽15時48分　官邸。▽16時38分　北岡伸一国際協力機構（ＪＩＣＡ）理事長。54分　白石駐スイス大使。▽17時3分　超党派の「病院船・災害時多目的支援船建造推進議員連盟」の衛藤征士郎会長。15分　外務省の岡野国際法局長、石月アジア大洋州局参事官。▽18時10分　トルコのエルドアン大統領と電話。53分　東京・紀尾井町のホテルニューオータニ。西洋料理店「ＢＥＬＬＡ　ＶＩＳＴＡ」で梶山経産相、小此木国家公安委員長、野田幹事長代行らと会食。▽20時20分　東京・赤坂の衆院議員宿舎。 
2796,Yoshihide_Suga,10月29日,2020-10-30,▽6時41分　東京・赤坂の衆院議員宿舎発。44分　官邸。敷地内を散歩。▽7時35分　岡田官房副長官。▽8時4分　坂井官房副長官。40分　高島直樹党東京都連幹事長、山崎一輝都議会自民党幹事長。▽9時52分　国会。▽10時1分　参院本会議。▽11時49分　官邸。▽13時52分　国会。▽14時2分　衆院本会議。▽15時53分　官邸。▽17時2分　北村国家安全保障局長、滝沢内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、増子統合幕僚副長。11分　国家安全保障局長。24分　シンガポールのリー・シェンロン首相と電話。▽19時15分　衆院第2議員会館。34分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で桜田義孝元五輪相と会食。▽20時35分　東京・赤坂の衆院議員宿舎。 
2806,Yoshihide_Suga,11月8・9日,2020-11-10,〈8日〉▽10時23分　東京・赤坂の衆院議員宿舎発。36分　皇居。立皇嗣の礼立皇嗣宣明の儀に参列し、寿詞。▽11時30分　東京・赤坂の衆院議員宿舎。▽12時1分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。日本料理店「山里」で山口選対委員長と会食。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。▽14時13分　東京・赤坂の衆院議員宿舎。26分　衆院第2議員会館。59分　東京・紀尾井町のホテルニューオータニ。宴会場「ＳＴＥＬＬＡ1」で秘書官と打ち合わせ。▽17時40分　東京・永田町のザ・キャピトルホテル東急。「ザ・キャピトル　フィットネスクラブ」で運動。▽18時46分　東京・赤坂の衆院議員宿舎。〈9日〉▽6時38分　東京・赤坂の衆院議員宿舎発。41分　官邸。敷地内を散歩。▽7時29分　ザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で秘書官と食事。▽8時35分　衆院第2議員会館。▽9時6分　官邸。7分　報道各社のインタビュー。10分　梶山経産相、外務省の秋葉次官、鈴木外務審議官、経産省の安藤次官、田中経産審議官、荒井総括審議官。26分　経産相。36分　橋本五輪相、藤井官房副長官補、和泉補佐官、平田東京五輪・パラリンピック推進本部事務局長。47分　西村経財相、内閣府の山崎次官、田和内閣府審議官、林、井上両政策統括官。▽10時1分　経財相。7分　坂井、岡田両官房副長官、北村国家安全保障局長、和泉補佐官、外務省の森、鈴木両外務審議官、小林南部アジア部長、四方経済局長、植野国際協力局長、福島厚労省医務技監、田中経産審議官。55分　石川拉致問題対策本部事務局長。▽11時10分　藤井副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、医務技監。▽12時7分　ザ・キャピトルホテル東急。中国料理店「星ケ岡」で垂駐中国大使、外務次官と会食。54分　官邸。▽14時　麻生財務相、財務省の茶谷官房長、矢野主計局長。5分　財務相、財務省の官房長、住沢主税局長。17分　財務相。40分　国家安全保障局長、高橋官房副長官補。46分　岸防衛相、国家安全保障局長、高橋副長官補、島田防衛次官、武田防衛装備庁長官。▽15時4分　滝沢内閣情報官。▽16時5分　塩崎恭久衆院議員、大河原昭夫日本国際交流センター理事長。16分　和泉補佐官、別府内閣府審議官、日下迎賓館長。27分　中山駐ギリシャ大使らの新任あいさつ。37分　国家安全保障局長。55分　国会。▽17時1分　党役員会。17分　官邸。31分　経済財政諮問会議。▽18時30分　「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。宴会場「メイプル」で森山国対委員長、高木陽介公明党国対委員長らと会食。加藤官房長官同席。▽20時10分　東京・赤坂の衆院議員宿舎。 
2807,Yoshihide_Suga,11月10日,2020-11-11,▽6時41分　東京・赤坂の衆院議員宿舎発。44分　官邸。敷地内を散歩。▽7時29分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で熊谷参与と食事。▽8時17分　官邸。26分　国家安全保障会議の9大臣会合。42分　閣議。▽9時5分　坂井官房副長官。▽10時30分　鈴木直道北海道知事。46分　森田会計検査院長から2019年度決算検査報告受け取り。▽11時2分　北海道知事から北方領土返還に関する要望書受け取り。30分　全国仮設安全事業協同組合の小野辰雄理事長ら。桜田義孝衆院議員同席。▽12時52分　国会。▽13時2分　衆院本会議。▽14時54分　官邸。▽15時40分　韓国の朴智元国家情報院長による表敬。北村国家安全保障局長、滝沢内閣情報官、滝崎外務省アジア大洋州局長同席。▽16時7分　阿達補佐官。16分　マイナンバー制度および国と地方のデジタル基盤抜本改善ワーキンググループ。32分　橋本男女共同参画相、林内閣府男女共同参画局長。55分　上野孝横浜商工会議所会頭ら。▽17時6分　国家安全保障局長、内閣情報官。17分　内閣情報官。41分　新型コロナウイルス感染症の政府対策本部。▽18時31分　「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。宴会場「メイプル」で末松参院国対委員長、公明党の秋野公造参院国対委員長らと会食。加藤官房長官、岡田官房副長官同席。▽20時18分　東京・赤坂の衆院議員宿舎。 
2808,Yoshihide_Suga,11月11日,2020-11-12,▽6時41分　東京・赤坂の衆院議員宿舎発。44分　官邸。敷地内を散歩。▽7時28分　東京・永田町のザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で柘植芳文参院議員、増田寛也日本郵政社長と会食。▽8時39分　衆院第2議員会館。52分　山口選対委員長。▽9時10分　官邸。25分　佐藤総務会長、園田修光参院議員。▽10時24分　皇居。大綬章親授式。53分　官邸。▽11時28分　岸防衛相、高橋官房副長官補、秋葉外務次官、島田防衛次官。58分　高橋参与と昼食。▽13時19分　松本哲治沖縄県浦添市長ら。宮崎政久衆院議員同席。▽14時6分　皇居。重光章伝達式。37分　官邸。▽15時12分　防衛次官。38分　内山田竹志トヨタ自動車会長。40分　麻生財務相、金融庁の氷見野長官、古沢企画市場局長、栗田監督局長。▽16時2分　坂井、岡田両官房副長官、北村国家安全保障局長、和泉補佐官、外務省の森、鈴木両外務審議官、小林南部アジア部長、四方経済局長、植野国際協力局長、福島厚労省医務技監、田中経産審議官。30分　連合の神津里季生会長、相原康伸事務局長。木原補佐官同席。48分　二階幹事長、林幹事長代理ら。▽17時10分　アジア太平洋経済協力会議（ＡＰＥＣ）などに向けたビデオメッセージ収録。21分　大鷹駐ハンガリー大使らの新任あいさつ。31分　男女共同参画会議。▽18時30分　東京・紀尾井町のホテル「ザ・プリンスギャラリー東京紀尾井町」。レストラン「ＷＡＳＨＯＫＵ　蒼天」で衆院予算委員会の金田委員長、後藤理事らと会食。加藤、坂井正副官房長官同席。▽20時10分　衆院第2議員会館。39分　東京・赤坂の衆院議員宿舎。 
2809,Yoshihide_Suga,11月12日,2020-11-13,▽7時5分　東京・赤坂の衆院議員宿舎発。9分　官邸。敷地内を散歩。▽8時19分　米大統領選で勝利を確実にしたバイデン前副大統領と電話。50分　報道各社のインタビュー。▽9時5分　「不妊治療への支援拡充を目指す議員連盟」の甘利明会長、野田聖子幹事長ら。▽10時25分　超党派の「日本会議国会議員懇談会」会長の古屋圭司衆院議員、同懇談会の「皇室制度プロジェクトチーム」座長の衛藤晟一参院議員ら。43分　北村国家安全保障局長、和泉補佐官、秋葉外務次官。▽11時　山口県の村岡嗣政知事、柳居俊学県議会議長、福田良彦岩国市長ら。10分　和泉補佐官、外務省の次官、岡野国際法局長、経産省の安藤次官、荒井総括審議官。▽12時2分　二階幹事長、林幹事長代理と昼食。▽13時30分　田中良二鹿児島県薩摩川内市長。森山国対委員長同席。▽14時　山崎内閣府次官。22分　党神戸市会議員団の安達和彦団長らの表敬。久元喜造神戸市長、和田政宗参院議員同席。42分　内閣府の田和内閣府審議官、林政策統括官、荒井経産省総括審議官、前田中小企業庁長官。▽15時　丸川広報本部長、丹羽広報戦略局長。37分　武田総務相。▽16時45分　日本・東南アジア諸国連合（ＡＳＥＡＮ）首脳会議にテレビ会議方式で出席。▽18時11分　田村厚労相、西村経財相、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、樽見厚労次官。40分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。日本料理店「山里」で幹事長、林幹事長代理、小池百合子東京都知事と会食。▽21時　東京・赤坂の衆院議員宿舎。 
2810,Yoshihide_Suga,11月13日,2020-11-14,▽6時39分　東京・赤坂の衆院議員宿舎発。42分　官邸。敷地内を散歩。▽7時28分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で秘書官と食事。▽8時19分　官邸。20分　報道各社のインタビュー。27分　閣議。38分　茂木外相。40分　河野規制改革相。53分　井上万博相。▽10時10分　和泉補佐官、国交省の藤井国交審議官、上原鉄道局長。25分　進藤金日子参院議員。41分　麻生財務相、財務省の太田次官、矢野主計局長。▽11時1分　財務相。31分　秋葉外務次官。▽13時　日本・メコン地域諸国首脳会議にテレビ会議方式で出席。▽14時35分　藤井官房副長官補、枝元農水次官。▽15時　党大阪府連の大塚高司会長、多賀谷俊史幹事長、左藤章政調会長、北野妙子大阪市議団幹事長ら。17分　公明党の高木美智代デジタル社会推進本部長らから提言書受け取り。55分　奈蔵稔久世界空手連盟事務総長ら。▽16時6分　平井デジタル相、藤井副長官補、和泉補佐官、黒田総務次官。26分　秋田市建設業協会の林明夫会長ら。石井浩郎参院議員同席。45分　韓日議員連盟の金振杓会長らの表敬。日韓議員連盟の額賀福志郎会長ら同席。▽17時3分　同連盟の額賀会長、河村建夫幹事長。6分　滝沢内閣情報官。▽18時7分　衆院第2議員会館。29分　東京・紀尾井町のホテル「ザ・プリンスギャラリー東京紀尾井町」。レストラン「ＷＡＳＨＯＫＵ　蒼天」で参院予算委員会の山本委員長、青木理事らと会食。加藤、岡田正副官房長官同席。▽20時22分　東京・赤坂の衆院議員宿舎。 
2813,Yoshihide_Suga,11月16日,2020-11-17,▽6時41分　東京・赤坂の衆院議員宿舎発。44分　官邸。敷地内を散歩。▽7時27分　東京・永田町のザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で秘書官と食事。▽8時26分　衆院第2議員会館。59分　山口選対委員長。▽9時14分　官邸。▽10時15分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監、枝元農水次官。20分　藤井副長官補、和泉補佐官、新型コロナウイルス感染症対策推進室長、厚労省の次官、医務技監。54分　橋本五輪相、坂井、岡田両官房副長官、和泉補佐官、外務省の森外務審議官、志野国際文化交流審議官。▽11時17分　国際オリンピック委員会（ＩＯＣ）のバッハ会長の表敬。五輪相同席。54分　報道各社のインタビュー。▽12時11分　政府・与党連絡会議。▽14時　坂井副長官、北村国家安全保障局長、木原、和泉両補佐官、高橋駐オーストラリア大使、外務省の森外務審議官、滝崎アジア大洋州局長、田中経産審議官、槌道防衛審議官。14分　棚橋党行政改革推進本部長。32分　平田参与、可部国税庁長官。41分　平田参与。▽15時1分　阿達補佐官。▽16時　荒井経産省総括審議官、飯田資源エネルギー庁次長。54分　国会。▽17時1分　党役員会。15分　官邸。30分　観光戦略実行推進会議。▽18時13分　新型コロナウイルス感染症の政府対策本部。36分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。中国料理店「桃花林」で横浜商工会議所の上野孝会頭、野口正剛副会頭らと会食。▽20時21分　東京・赤坂の衆院議員宿舎。 
2814,Yoshihide_Suga,11月17日,2020-11-18,▽6時42分　東京・赤坂の衆院議員宿舎発。46分　官邸。敷地内を散歩。▽7時28分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で秘書官と食事。▽8時13分　官邸。21分　閣議。35分　坂本地方創生相。48分　田村厚労相、加藤官房長官、和泉補佐官、嶋田内閣府子ども・子育て本部統括官、矢野財務省主計局長、厚労省の迫井医政局長、渡辺子ども家庭局長、浜谷保険局長、伊原政策統括官、新原経産省経済産業政策局長。▽9時55分　秋葉外務次官。▽10時37分　北村国家安全保障局長、滝沢内閣情報官、横尾公安調査庁次長。43分　内閣情報官。▽11時　経産省の安藤次官、荒井総括審議官。22分　公明党の不妊治療等支援推進プロジェクトチームの伊佐進一座長らから提言書受け取り。竹内譲同党政調会長同席。32分　国家安全保障局長、和泉補佐官、外務省の次官、市川北米局長、防衛省の島田次官、岡防衛政策局長。▽12時1分　東京・永田町のザ・キャピトルホテル東急。中国料理店「星ケ岡」で秘書官と食事。▽13時4分　官邸。5分　鷲尾英一郎衆院議員。56分　和泉補佐官、金融庁の氷見野長官、中島総合政策局長。▽14時26分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長。40分　ＡＰＥＣビジネス諮問委員会（ＡＢＡＣ）日本委員の林信秀みずほ銀行常任顧問ら。鈴木外務審議官、田中経産審議官同席。▽15時2分　国連世界食糧計画（ＷＦＰ）の焼家直絵日本事務所代表、国連ＷＦＰ議員連盟の高野光二郎会長、安藤宏基国連ＷＦＰ協会会長らの表敬。14分　武田総務相、谷脇総務審議官。33分　緊急事態舞台芸術ネットワーク代表世話人の吉田智誉樹劇団四季社長ら。▽16時46分　オーストラリアのモリソン首相を出迎え。記念撮影。47分　儀仗（ぎじょう）隊による栄誉礼、儀仗。56分　モリソン首相と首脳会談少人数会合。▽17時15分　モリソン首相と首脳会談全体会合。▽18時28分　署名式、共同記者発表。50分　菅首相主催の夕食会。▽19時58分　モリソン首相を見送り。▽20時44分　東京・赤坂の衆院議員宿舎。 
2815,Yoshihide_Suga,11月18日,2020-11-19,▽6時41分　東京・赤坂の衆院議員宿舎発。44分　官邸。敷地内を散歩。▽7時28分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で秘書官と食事。▽8時46分　衆院第2議員会館。▽9時9分　官邸。48分　小泉環境相。▽10時59分　平石朗全国老人福祉施設協議会会長、東憲太郎全国老人保健施設協会会長ら。園田修光参院議員同席。▽11時16分　仲井真弘多元沖縄県知事。41分　東京・永田町のザ・キャピトルホテル東急。日本料理店「水簾」で柿崎補佐官と食事。▽12時54分　東京・丸の内の東京国際フォーラム。▽13時1分　商工会法施行60周年記念式典に出席。あいさつ。26分　官邸。▽14時9分　バーガー米海兵隊総司令官の表敬。30分　全国高速道路建設協議会会長の村井嘉浩宮城県知事、副会長の鈴木英敬三重県知事、浜田省司高知県知事。衛藤征士郎高速道路建設推進議員連盟会長同席。43分　日本歯科医師連盟の高橋英登会長、村上恵一副会長ら。山田宏参院議員同席。▽15時5分　秋本真利衆院議員。16分　矢野財務省主計局長。▽16時5分　秋田県の佐竹敬久知事、加藤鉱一県議会議長、金田勝年県連会長ら。45分　北村国家安全保障局長、滝沢内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、山崎統合幕僚長。56分　国家安全保障局長、外務省総合外交政策局長、防衛省の防衛政策局長、統合幕僚長。▽17時3分　国家安全保障局長。32分　未来を拓くパートナーシップ構築推進会議。▽18時10分　田村厚労相、加藤官房長官、西村経財相、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、樽見厚労次官。▽19時29分　東京・紀尾井町のホテルニューオータニ。日本料理店「ＫＡＴＯ’Ｓ　ＤＩＮＩＮＧ＆ＢＡＲ」で秘書官と食事。▽20時43分　東京・赤坂の衆院議員宿舎。 
2816,Yoshihide_Suga,11月19日,2020-11-20,▽6時41分　東京・赤坂の衆院議員宿舎発。45分　官邸。敷地内を散歩。▽7時27分　東京・永田町のザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で金丸恭文フューチャー会長兼社長と会食。▽8時18分　官邸。34分　政務官会議の出席者と写真撮影。▽9時11分　報道各社のインタビュー。16分　ザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」でジャーナリストの田原総一朗氏と懇談。58分　東京・紀尾井町のホテルニューオータニ。宴会場「芙蓉の間」で党東京都連の会合に出席し、あいさつ。都議選立候補予定者と写真撮影。▽10時32分　官邸。57分　世界気候サミットなどに向けたビデオメッセージ収録。▽11時28分　党母子寡婦福祉対策議員連盟の永岡桂子会長ら。▽12時21分　山口那津男公明党代表と昼食。▽13時10分　国会。11分　衆院本会議。39分　官邸。59分　坂井、岡田両官房副長官、北村国家安全保障局長、和泉補佐官、鈴木外務審議官、岡村財務官、福島厚労省医務技監、田中経産審議官、近藤環境省地球環境審議官。▽14時23分　枝元農水次官。35分　世耕参院幹事長。▽16時3分　堀憲郎日本歯科医師会会長。52分　坂本少子化相、嶋田内閣府子ども・子育て本部統括官、矢野主計局長、厚労省の渡辺子ども家庭局長、伊原政策統括官。▽17時16分　田村厚労相、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、医務技監。52分　国家安全保障会議。▽18時43分　ザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で三谷英弘、木村哲也両衆院議員と会食。▽20時9分　衆院第2議員会館。36分　東京・赤坂の衆院議員宿舎。 
2817,Yoshihide_Suga,11月20日,2020-11-21,▽6時44分　東京・赤坂の衆院議員宿舎発。47分　官邸。敷地内を散歩。▽7時29分　岡田官房副長官。▽8時21分　閣議。37分　農林水産物・食品の輸出拡大のための輸入国規制への対応等に関する関係閣僚会議。▽9時48分　国会。▽10時1分　参院本会議。▽11時59分　東京・紀尾井町のホテルニューオータニ。中国料理店「大観苑」で安慶田光男沖縄経済懇談会代表理事、平良朝敬かりゆしグループオーナーらと会食。▽12時45分　官邸。▽14時5分　加藤官房長官、西村経財相。31分　井上科技相、和泉補佐官、葛西宇宙政策委員会委員長、松尾内閣府宇宙開発戦略推進事務局長。45分　笹川尭全日本空手道連盟会長。竹下党空手道推進議員連盟幹事長ら同席。▽15時5分　麻生財務相、財務省の太田次官、矢野主計局長。23分　財務相。▽16時　ニュージーランドのアーダーン首相と電話。18分　和泉補佐官、森外務審議官。▽17時4分　滝沢内閣情報官。30分　田村厚労相、官房長官、経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。51分　厚労相、官房長官、経財相。▽18時　全国都道府県知事会議。▽19時10分　ホテルニューオータニ。会員制クラブ「ガーデンコートクラブ」で小此木国家公安委員長らと会食。▽20時17分　衆院第2議員会館。37分　官邸。▽21時51分　アジア太平洋経済協力会議（ＡＰＥＣ）首脳会議にテレビ会議方式で出席。▽22時32分　東京・赤坂の衆院議員宿舎。 
2821,Yoshihide_Suga,11月24日,2020-11-25,▽6時39分　東京・赤坂の衆院議員宿舎発。43分　官邸。敷地内を散歩。▽7時26分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で鈴木修スズキ会長、大岡敏孝衆院議員と会食。▽8時12分　官邸。22分　閣議。35分　茂木外相。48分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相。51分　藤井官房副長官補、吉田新型コロナウイルス感染症対策推進室長加わる。▽10時51分　北村国家安全保障局長。▽11時18分　党神奈川県連の土井隆典幹事長ら。坂井官房副長官、島村大参院議員同席。29分　経財相、内閣府の山崎次官、田和内閣府審議官、林、籠宮両政策統括官。41分　経財相。▽14時　新田八朗富山県知事。野上農相、山口選対委員長ら同席。10分　選対委員長。13分　平井デジタル相、藤井副長官補。22分　デジタル相。30分　公明党の竹内譲政調会長らから2020年度第3次補正予算についての提言書受け取り。47分　中谷元・党中央政治大学院長。58分　小池百合子東京都知事。▽16時25分　梶山経産相、経産省の安藤次官、荒井総括審議官。48分　国家安全保障局長、滝沢内閣情報官。54分　内閣情報官。▽17時17分　全世代型社会保障検討会議。▽18時21分　厚労相、国交相、官房長官、経財相、藤井副長官補、新型コロナウイルス感染症対策推進室長。▽20時1分　東京・赤坂の衆院議員宿舎。 
2823,Yoshihide_Suga,11月26日,2020-11-27,▽6時41分　東京・赤坂の衆院議員宿舎発。43分　官邸。敷地内を散歩。▽7時27分　東京・永田町のザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で政治ジャーナリストの田崎史郎氏と会食。▽8時29分　衆院第2議員会館。▽9時3分　官邸。▽10時　党女性活躍推進特別委員会の森雅子委員長らから提言書受け取り。7分　麻生財務相、氷見野金融庁長官。16分　財務相。30分　党名古屋市会議員団の渡辺義郎団長ら。熊田裕通、工藤彰三両衆院議員同席。47分　石川拉致問題対策本部事務局長。▽11時2分　田村厚労相、和泉補佐官、厚労省の坂口雇用環境・均等局長、渡辺子ども家庭局長、浜谷保険局長、伊原政策統括官。20分　鈴木宗男日本維新の会参院議員。58分　東京・紀尾井町のホテルニューオータニ。全国町村長大会に出席し、あいさつ。▽12時23分　官邸。▽13時43分　茂木外相。▽14時10分　財務相、財務省の太田次官、矢野主計局長、大鹿理財局長。29分　財務相。52分　梶村充党横浜市議。▽15時10分　全国商工会連合会の森義久会長ら。宮本周司参院議員同席。▽16時35分　サウジアラビアのムハンマド・ビン・サルマン皇太子と電話。▽17時3分　厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井官房副長官補、吉田新型コロナウイルス感染症対策推進室長。▽18時44分　報道各社のインタビュー。50分　ザ・キャピトルホテル東急。レストラン「ＯＲＩＧＡＭＩ」で秘書官と食事。▽20時2分　衆院第2議員会館。29分　東京・赤坂の衆院議員宿舎。 
2824,Yoshihide_Suga,11月27日,2020-11-28,▽6時42分　東京・赤坂の衆院議員宿舎発。45分　官邸。敷地内を散歩。▽7時28分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で佐藤総務会長、園田修光参院議員、柿崎補佐官と会食。▽8時19分　官邸。25分　閣議。41分　武田総務相、谷脇総務審議官。▽10時　藤井官房副長官補。19分　農水省の枝元次官、太田食料産業局長。35分　竹本直一前科技相。49分　北村国家安全保障局長、滝沢内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、山崎統合幕僚長。58分　国家安全保障局長。▽11時22分　加藤官房長官、和泉補佐官、新原経産省経済産業政策局長。38分　和泉補佐官、内閣府の山崎次官、田和内閣府審議官、林、井上両政策統括官。57分　東京・永田町のザ・キャピトルホテル東急。中国料理店「星ケ岡」で山崎周二全国農業協同組合連合会（ＪＡ全農）代表理事理事長と会食。▽12時59分　官邸。▽14時　島田防衛次官。10分　党の「出入国在留管理業務の適正運用を支援する議員連盟」の柴山昌彦会長らから要望書受け取り。21分　党外国人労働者等特別委員会の片山さつき委員長らから提言書受け取り。30分　北岡伸一国際協力機構（ＪＩＣＡ）理事長。43分　棚橋党行政改革推進本部長。▽15時5分　赤羽国交相、官房長官、西村経財相、藤井副長官補、吉田新型コロナウイルス感染症対策推進室長。15分　全国旅館ホテル生活衛生同業組合連合会の鈴木治彦青年部長ら。武井俊輔衆院議員同席。24分　秋葉外務次官。▽16時　山本一太群馬県知事。12分　阿達補佐官。32分　澤田純ＮＴＴ社長、井伊基之ＮＴＴドコモ次期社長。43分　内閣情報官。52分　河野規制改革相。▽17時15分　経済財政諮問会議。▽18時22分　新型コロナウイルス感染症の政府対策本部。53分　「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。日本料理店「山里」で元プロ野球選手の江本孟紀、小早川毅彦両氏らと会食。▽20時46分　衆院第2議員会館。▽21時17分　東京・赤坂の衆院議員宿舎。 
2827,Yoshihide_Suga,11月30日,2020-12-01,▽6時43分　東京・赤坂の衆院議員宿舎発。46分　官邸。敷地内を散歩。▽7時28分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。レストラン「オーキッド」で反町理フジテレビ報道局解説委員長と会食。▽8時40分　官邸。45分　岡田官房副長官。▽10時45分　党地方創生実行統合本部の河村建夫本部長、山口俊一本部長代行、片山さつき顧問。▽11時12分　経済協力開発機構（ＯＥＣＤ）条約署名60周年記念式典などに向けたビデオメッセージ収録。30分　梶山経産相、和泉補佐官、経産省の安藤次官、荒井総括審議官、飯田資源エネルギー庁次長。50分　下村政調会長らから提言書受け取り。▽12時50分　国会。▽13時1分　参院本会議。▽15時24分　衆院第2議員会館。45分　官邸。▽16時22分　中井環境次官。56分　国会。59分　党役員会。▽17時15分　官邸。41分　農林水産物・食品の輸出拡大のための輸入国規制への対応等に関する関係閣僚会議。▽18時56分　東京・紀尾井町のホテルニューオータニ。宴会場「ＬＡＰＩＳ　Ｌ」で秘書官と食事。打ち合わせ。▽20時36分　東京・赤坂の衆院議員宿舎。 
