,PM,date,publish_date,activities
640,Shinzo_Abe,10月15日,2014-10-16,▽10時　官邸でオバマ米大統領と電話。加藤、世耕両官房副長官らが同席。▽10時57分　斎木外務次官。▽11時28分　谷垣幹事長。▽12時33分　内閣府本府ですべての女性が輝く社会づくり推進室の看板掛け、訓示。▽12時53分　官邸で報道各社のインタビュー。▽13時41分　アジア欧州会議（ＡＳＥＭ）首脳会議出席のため政府専用機で羽田空港発。 
641,Shinzo_Abe,10月15日・16日,2014-10-17,（現地時間）〈15日〉　夜　政府専用機でイタリア・ミラノのマルペンサ国際空港着。ホテル「ウェスティン・パレス・ミラノ」に宿泊。〈16日〉　午前　タイのプラユット暫定首相。会議場「ミラノ・コングレス」でベトナムのズン首相。アジア欧州ビジネスフォーラム。イタリアのレンツィ首相。　午後　欧州連合（ＥＵ）のファンロンパイ大統領、バローゾ欧州委員長。アジア欧州会議（ＡＳＥＭ）首脳会合開会式。アジア欧州ビジネスフォーラム代表者らとの会合に出席。首脳会合第1セッション。ルクセンブルクのベッテル首相。 
643,Shinzo_Abe,10月17日・18日,2014-10-19,（現地時間）〈17日〉　夜　政府専用機でイタリア・ミラノのマルペンサ国際空港発。（日本時間）〈18日〉▽15時9分　羽田空港着。▽15時40分　公邸着。▽16時53分　富ケ谷の私邸着。 
665,Shinzo_Abe,11月9日・10日,2014-11-11,〈9日〉（日本時間）▽8時36分　富ケ谷の私邸発。▽9時16分　羽田空港で報道各社のインタビュー。この後、アジア太平洋経済協力会議（ＡＰＥＣ）首脳会議などに出席のため、昭恵夫人とともに政府専用機で同空港発。（現地時間）　午後　北京首都国際空港着。市内のホテル「長富宮飯店」で岸田外相。カナダのハーパー首相。甘利経済再生相。　夜　釣魚台迎賓館でロシアのプーチン大統領。長富宮飯店に宿泊。〈10日〉　午前　国家会議センターでインドネシアのジョコ大統領。ペルーのウマラ大統領。人民大会堂で習近平国家主席。　午後　長富宮飯店で報道各社のインタビュー。米大使館でＴＰＰ首脳級会合。同センターでＡＰＥＣビジネス諮問委員会委員ら。　夕　長富宮飯店でフジテレビのインタビュー。　夜　国家水泳センターで国家主席夫妻による歓迎行事。写真撮影。ＡＰＥＣ首脳夕食会。文化行事。花火鑑賞。長富宮飯店に宿泊。 
667,Shinzo_Abe,11月12日,2014-11-13,〈12日〉（現地時間）　午前　政府専用機で北京首都国際空港発。　午後　ミャンマーのネピドー国際空港着。国際会議場で同国のテイン・セイン大統領。オーストラリアのアボット首相。日ＡＳＥＡＮ首脳会議。フィリピンのアキノ大統領。日メコン首脳会議。　夜　ＡＳＥＡＮ夕食会。 
668,Shinzo_Abe,11月12日・13日,2014-11-14,〈12日〉（現地時間）　夜　ミャンマー・ネピドーのホライゾン・レイクビュー・ホテルに宿泊。〈13日〉　午前　国際会議場で東アジア首脳会議。　午後　タイのプラユット暫定首相。マレーシアのナジブ首相。ＡＳＥＡＮ＋3首脳会議。政府専用機でネピドー国際空港発。　夜　ヤンゴン国際空港着。市内の中央郵便局を視察。日本大使公邸で夕食会。 
669,Shinzo_Abe,11月13日・14日,2014-11-15,（現地時間）〈13日〉　夜　政府専用機でミャンマーのヤンゴン国際空港発。〈14日〉　午前　オーストラリアのブリスベン空港着。　午後　市内のホテル「プルマン・ブリスベン・キング・ジョージ・スクエア」で南アフリカのズマ大統領。　夜　会員制クラブ「タターサルズ・クラブ」でインドのモディ首相。ホテル「ノボテル・ブリスベン」に宿泊。 
672,Shinzo_Abe,11月17日,2014-11-18,（現地時間）　午前　オーストラリア・ブリスベンのホテル「ノボテル・ブリスベン」でシンガポールのリー・シェンロン首相。政府専用機でブリスベン空港発。（日本時間）▽16時17分　羽田空港着。▽16時54分　皇居で帰国の記帳。▽17時20分　東京プリンスホテルで山口公明党代表。▽18時1分　公明党結党50年記念感謝の集い。▽18時45分　官邸で菅官房長官。▽19時51分　富ケ谷の私邸着。 
731,Shinzo_Abe,1月16日,2015-01-17,（日本時間）▽8時48分　富ケ谷の私邸発。▽9時22分　羽田空港で報道各社のインタビュー。この後、中東4カ国・地域歴訪のため政府専用機で昭恵夫人と同空港発。（現地時間）　午後　エジプトのカイロ国際空港着。ギザで大エジプト博物館の建設現場を視察。カイロの首相府でメハレブ首相。 
732,Shinzo_Abe,1月16日・17日,2015-01-18,（現地時間）〈16日〉　夜　エジプト・カイロのフォーシーズンズ・ホテルに宿泊。〈17日〉　午前　コンラッド・ホテルでの日エジプト経済合同委員会で演説。大統領府でシシ大統領。同行企業経営者らと大統領の会合。　午後　共同記者発表。大統領主催の昼食会。政府専用機でカイロ国際空港発。ヨルダンのアンマン国際空港着。国立博物館を視察。 
733,Shinzo_Abe,1月17・18日,2015-01-19,（現地時間）〈17日〉　夜　ヨルダン・アンマンの日本大使公邸で同行企業経営者ら。国王私邸でアブドラ国王夫妻と夕食会。フォーシーズンズ・ホテルに宿泊。〈18日〉　午前　首相府で歓迎行事。エンスール首相。王宮府で国王。　昼　国王主催の同行企業経営者らとの昼食会。　午後　政府専用機でアンマン国際空港発。イスラエル・テルアビブ近郊のベングリオン国際空港着。エルサレムのウォルドーフ・アストリア・ホテルでネタニヤフ首相との少人数会合。同行企業経営者らとネタニヤフ首相の会合。 
736,Shinzo_Abe,1月20日・21日,2015-01-22,（現地時間）〈20日〉　夜　政府専用機でイスラエル・テルアビブ近郊のベングリオン国際空港発。（日本時間）〈21日〉▽16時26分　羽田空港着。▽16時57分　皇居で帰国の記帳。▽17時20分　官邸で麻生副総理、菅官房長官、谷内国家安全保障局長、西村危機管理監、北村情報官、斎木外務次官、高橋警察庁警備局長ら。▽17時48分　シリアにおける邦人殺害警告に関する関係閣僚会議。▽18時1分　報道各社のインタビュー。▽20時28分　外務次官。官房長官が同席。▽20時47分　公邸に。▽23時40分　中山外務副大臣と電話。官房長官、加藤官房副長官、外務次官が同席。【図・写真】　 
803,Shinzo_Abe,3月29日・30日,2015-03-30,（日本時間）〈29日〉▽5時29分　富ケ谷の私邸発。▽5時55分　羽田空港で報道各社のインタビュー。▽6時16分　シンガポールのリー・クアンユー元首相の国葬参列のため政府専用機で羽田空港発。（現地時間）　午前　シンガポール国際空港着。　午後　シンガポール国立大学で元首相の国葬に参列。　夕　政府専用機で同空港発。（日本時間）〈30日〉▽0時55分　羽田空港着。【図・写真】　 
827,Shinzo_Abe,4月21日,2015-04-22,（日本時間）▽7時41分　富ケ谷の私邸発。▽7時58分　官邸で麻生財務相、岸田外相、財務省の香川次官、山崎財務官、浅川国際局長。▽8時29分　閣議。続いて財務相、財務次官、国際局長、佐藤財務省主税局長。▽9時35分　甘利経済再生相、ＴＰＰ政府対策本部の佐々木国内調整総括官、大江首席交渉官代理。この後、北村情報官。▽10時28分　ケネディ駐日米大使。▽11時4分　日本国際賞受賞者の高橋裕東大名誉教授、フリードマン米カリフォルニア大サンディエゴ校教授ら。続いて西川福井県知事。▽11時30分　ＡＮＡインターコンチネンタルホテル東京の中国料理店「花梨」で藤田芳久元山口県油谷町長ら。▽12時2分　衆院本会議。議場で細田幹事長代行。▽12時51分　国会内で大島衆院議長。▽12時58分　官邸で茂木選対委員長。▽13時40分　赤坂御苑で春の園遊会。▽15時25分　官邸着。▽16時32分　報道各社のインタビュー。▽17時21分　アジア・アフリカ会議60周年記念首脳会議出席のため政府専用機で羽田空港発。（現地時間）　夜　ジャカルタのハリム空港着。 
829,Shinzo_Abe,4月23日,2015-04-24,　午前　政府専用機でインドネシア・ジャカルタのハリム空港発。▽17時38分　羽田空港着。▽18時15分　皇居で帰国の記帳。▽18時39分　富ケ谷の私邸着。 
832,Shinzo_Abe,4月26日,2015-04-27,　午前中は富ケ谷の私邸で過ごす。▽12時9分　渋谷の美容室「ＨＡＩＲ　ＧＵＥＳＴ」で散髪。▽13時51分　日比谷公会堂で北朝鮮による拉致問題に関する集会。▽14時33分　私邸着。▽16時53分　羽田空港で報道各社のインタビュー。▽17時23分　日米首脳会談のため政府専用機で同空港発。 
834,Shinzo_Abe,4月27日・28日,2015-04-29,（現地時間）〈27日〉　昼　政府専用機で米ボストンのローガン国際空港発。　午後　ワシントン郊外のアンドルーズ空軍基地着。オバマ米大統領とリンカーン記念堂を見学。アーリントン国立墓地で献花。ホロコースト記念博物館を視察。　夜　ブレアハウスに宿泊。〈28日〉　午前　ホワイトハウスで歓迎式典。日米首脳会談。 
836,Shinzo_Abe,4月29日・30日,2015-05-01,（現地時間）〈29日〉　昼　ワシントンの米議会でベイナー下院議長主催レセプション。　午後　ブレアハウスで日本テレビのインタビュー。米議会で上院の共和党マコネル、民主党リード両院内総務ら。　夕　フォーシーズンズ・ホテルで笹川平和財団米国主催のシンポジウム。米国商工会議所で同所関係者。　夜　フリーア美術館で日米関係者と夕食会。ブレアハウスに宿泊。〈30日〉　朝　全米科学アカデミーで米科学技術関係者と朝食会。　午前　政府専用機でワシントン郊外のアンドルーズ空軍基地発。 
838,Shinzo_Abe,5月1日,2015-05-03,（現地時間）〈1日〉　午前　政府専用機でサンフランシスコ国際空港発。ロサンゼルス国際空港着。　昼　ロサンゼルス市内のミレニアム・ビルトモア・ホテルで日米交流関係者と昼食会。　午後　日米経済フォーラム。同行記者団と懇談。在留邦人と懇談。　夕　日系人部隊記念碑で献花。全米日系人博物館を視察。同博物館関係者と懇談。　夜　同ホテルに宿泊。 
839,Shinzo_Abe,5月2日・3日,2015-05-04,（現地時間）〈2日〉　午前　ロサンゼルスのミレニアム・ビルトモア・ホテルで「ＫＡＫＥＨＡＳＨＩプロジェクト」参加メンバー。南カリフォルニア大を訪問。　午後　政府専用機でロサンゼルス国際空港発。（日本時間）〈3日〉▽15時3分　羽田空港着。▽15時44分　富ケ谷の私邸着。▽18時54分　山梨県富士吉田市の中国料理店「蓮」で母の洋子さん、友人ら。▽21時1分　鳴沢村の別荘着。 
871,Shinzo_Abe,6月5日,2015-06-06,▽7時47分　富ケ谷の私邸発。▽8時7分　官邸で観光立国推進閣僚会議。この後、閣議。▽9時24分　外務省の杉山、長嶺両外務審議官、林欧州局長。世耕官房副長官が同席。▽10時51分　南青山の青山葬儀所で故町村前衆院議長の葬儀。▽12時5分　官邸着。▽13時1分　政府・与党連絡会議。続いて甘利経済再生相、松山内閣府次官ら。再生相が残る。▽14時7分　紀州梅の会「梅娘」の馬場布友香さん、木本梢さん。この後、国際パラリンピック委員会のクレーブン会長。続いてディアク国際陸上競技連盟会長、横川日本陸上競技連盟会長。▽15時5分　北村情報官。入れ替わりに杉山、長嶺両外務審議官、石黒経産審議官ら。世耕副長官が同席。▽16時11分　谷内国家安全保障局長、斎木外務次官。この後、チチェッキ・トルコ国会議長。▽17時23分　ホテルニューオータニで二階派のパーティー。▽18時24分　羽田空港で報道各社のインタビュー。▽18時53分　ウクライナ訪問と主要7カ国（Ｇ7）首脳会議出席のため政府専用機で昭恵夫人と同空港発。 
872,Shinzo_Abe,6月5・6日,2015-06-07,（現地時間）〈5日〉　夜　政府専用機でウクライナ・キエフのボリスピリ国際空港着。市内のハイアット・リージェンシー・キエフに宿泊。〈6日〉　午前　無名戦士記念碑、大飢饉（ききん）犠牲者記念碑、マイダン慰霊碑で献花。大統領府で閲兵式。ウクライナのポロシェンコ大統領。署名式。　昼　共同記者発表。キメラズハウスで大統領夫妻主催の昼食会。　午後　内務省施設で交通警察を視察。閣僚会議クラブでヤツェニュク首相。最高会議でグロイスマン最高会議議長。聖ソフィア大聖堂を視察。ボリスピリ国際空港発。　夕　ミュンヘン国際空港着。 
875,Shinzo_Abe,6月8日・9日,2015-06-10,（現地時間）〈8日〉　夕　ドイツ・ミュンヘン市内のホテル「ホリデイ・イン・ミュンヘン・シティ・センター」でＮＨＫのインタビュー。　夜　政府専用機でミュンヘン国際空港発。（日本時間）〈9日〉▽16時47分　羽田空港着。▽17時26分　皇居で帰国の記帳。▽17時47分　富ケ谷の私邸着。 
982,Shinzo_Abe,9月26日,2015-09-27,（日本時間）▽5時51分　富ケ谷の私邸発。▽6時25分　羽田空港で報道各社のインタビュー。▽6時59分　国連総会出席のため政府専用機で同空港発。（現地時間）　午前　ニューヨークのケネディ国際空港着。ウォルドルフ・アストリア・ホテルでドイツ、インド、ブラジル各国首脳とＧ4首脳会合。ケニアのケニヤッタ大統領。【図・写真】26日 
986,Shinzo_Abe,9月29日・30日,2015-10-01,（現地時間）〈29日〉　午後　ニューヨークの国連本部で国連総会の一般討論演説。　夕　ザ・キタノ・ニューヨークホテルでバイデン米副大統領。ルーズベルトホテル・ニューヨークで内外記者会見。　夜　ザ・キタノ・ニューヨークホテルに宿泊。〈30日〉　午前　政府専用機でニューヨークのケネディ国際空港発。 
987,Shinzo_Abe,9月30日・10月1日,2015-10-02,（現地時間）〈9月30日〉　昼　政府専用機でジャマイカ・キングストンのノーマン・マンリー国際空港着。歓迎式典。　午後　国立英雄公園で戦没者慰霊碑に献花。首相府でシンプソンミラー首相。共同声明署名式。共同記者発表。ボブ・マーリー博物館を視察。　夕　ペガサスホテルで同行記者団と懇談。　夜　首相公邸でシンプソンミラー首相主催の夕食会。ペガサスホテルに宿泊。〈10月1日〉　午前　政府専用機でノーマン・マンリー国際空港発。 
1008,Shinzo_Abe,10月22日,2015-10-23,（日本時間）▽8時17分　富ケ谷の私邸発。▽8時54分　羽田空港で報道各社のインタビュー。この後、モンゴルと中央アジア5カ国歴訪のため昭恵夫人と政府専用機で同空港発。（現地時間）　午後　モンゴル・ウランバートルのチンギスハン国際空港着。大統領公邸でエルベグドルジ大統領。迎賓館でサイハンビレグ首相。署名式、共同記者発表。政府庁舎でエンフボルド国民大会議議長。抑留日本人死亡者の慰霊碑で献花。政府専用機でチンギスハン国際空港発。　夜　トルクメニスタンのアシガバート国際空港着。 
1010,Shinzo_Abe,10月23・24日,2015-10-25,（現地時間）〈23日〉　夜　トルクメニスタン・アシガバートの大統領宮殿で茶会。ホテル「ソフィテル・アシガバート・オグスケント」に宿泊。〈24日〉　午前　政府専用機でアシガバート国際空港発。タジキスタンのドゥシャンベ国際空港着。　昼　大統領宮殿で歓迎式典。ラフモン大統領。署名式。共同記者発表。　午後　イスマイリ・ソモニ像で献花。国連事務所で秋野豊国連タジキスタン監視団政務官らの顕彰プレートに献花。ナウルーズ・ホールで大統領主催の夕食会。　夜　政府専用機でドゥシャンベ国際空港発。ウズベキスタンのタシケント国際空港着。【図・写真】　 
1012,Shinzo_Abe,10月25・26日,2015-10-27,（現地時間）〈25日〉　夜　ウズベキスタン・タシケントのインターナショナル・ホテルに宿泊。〈26日〉　午前　政府専用機でタシケント国際空港発。キルギスのマナス国際空港着。　昼　大統領公邸で歓迎式典。　午後　アタムバエフ大統領。署名式。共同記者発表。政変犠牲者記念碑で献花。　夕　大統領公邸で大統領主催の夕食会。　夜　政府専用機でマナス国際空港発。カザフスタンのアスタナ国際空港着。 
1014,Shinzo_Abe,10月28日,2015-10-29,（現地時間）　午前　政府専用機でカザフスタンのアスタナ国際空港発。（日本時間）▽19時11分　羽田空港着。続いて報道各社のインタビュー。▽19時52分　富ケ谷の私邸着。 
1017,Shinzo_Abe,11月1日,2015-11-02,▽8時42分　富ケ谷の私邸発。▽9時21分　羽田空港で報道各社のインタビュー。この後、日中韓首脳会談のため政府専用機で同空港発。（現地時間）　昼　ソウル空軍基地着。　午後　青瓦台（大統領府）で韓国の朴槿恵大統領、中国の李克強首相。共同記者発表。この後、ロッテホテルで日中韓ビジネス・サミット。　夜　新羅ホテルで李首相。国立現代美術館で朴大統領、李首相と夕食会。ウェスティン朝鮮ホテルに宿泊。 
1018,Shinzo_Abe,11月2日,2015-11-03,（現地時間）　午前　韓国・ソウルの青瓦台（大統領府）で朴槿恵大統領。この後、ロッテホテルで報道各社のインタビュー。　午後　政府専用機でソウル空軍基地発。（日本時間）▽17時30分　羽田空港着。▽18時5分　皇居で帰国の記帳。▽18時21分　ザ・キャピトルホテル東急のレストラン「ＯＲＩＧＡＭＩ」で秘書官。▽20時　台場のフジテレビで報道番組に出演。▽21時42分　富ケ谷の私邸着。 
1028,Shinzo_Abe,11月13日,2015-11-14,（日本時間）▽8時41分　富ケ谷の私邸発。▽8時59分　官邸で谷内国家安全保障局長、北村情報官、秋葉外務省総合外交政策局長、河野防衛省統合幕僚長。▽9時13分　閣議。続いて報道各社のインタビュー。▽10時14分　20カ国・地域（Ｇ20）首脳会議などに出席するため政府専用機で羽田空港発。（現地時間）　午後　トルコ・イスタンブールのアタチュルク国際空港着。　夕　ユルドゥズ宮殿でエルドアン大統領。 
1029,Shinzo_Abe,11月13日・14日,2015-11-15,（現地時間）〈13日〉　夕　トルコ・イスタンブールのユルドゥズ宮殿で映画「海難1890」を鑑賞。エルドアン大統領と共同記者発表。　夜　大統領主催の夕食会。チュラーン・パレスホテルに宿泊。〈14日〉　午前　報道各社のインタビュー。バルタリマヌ日本庭園で改修式典。コンラッド・ホテルでビジネスフォーラム。　昼　ドルマバフチェ宮殿でダウトオール首相主催の昼食会。共同記者発表。　午後　政府専用機でアタチュルク国際空港発。アンタルヤ国際空港着。【図・写真】　 
1031,Shinzo_Abe,11月15日・16日,2015-11-17,（現地時間）〈15日〉　午後　トルコ・アンタルヤのレグナム・カーヤ・ゴルフ＆スパ・リゾートでキャメロン英首相。ロシアのプーチン大統領。ワーキングディナー。タイタニック・ホテルに宿泊。〈16日〉　午前　宿泊先のホテルで同行記者団と懇談。20カ国・地域（Ｇ20）首脳会議第2セッション。　午後　メルケル独首相。ワーキングランチ。サウジアラビアのサルマン国王。政府専用機でアンタルヤ国際空港発。 
1032,Shinzo_Abe,11月17日,2015-11-18,▽11時54分　トルコから政府専用機で羽田空港着。麻生財務相が同行。▽12時37分　官邸で国家安全保障会議。河野国家公安委員長が同席。▽12時58分　谷内国家安全保障局長、外務省の斎木次官、石兼アジア大洋州局長。▽13時45分　富ケ谷の私邸着。 
1033,Shinzo_Abe,11月18日,2015-11-19,（日本時間）▽7時26分　富ケ谷の私邸発。▽8時11分　アジア太平洋経済協力会議（ＡＰＥＣ）首脳会議などに出席のため、昭恵夫人とともに政府専用機で羽田空港発。（現地時間）　昼　フィリピン・マニラのニノイ・アキノ国際空港着。ホテル「ソフィテル・フィリピン・プラザ・マニラ」でＴＰＰ首脳会合。カナダのトルドー首相。　午後　フィリピン国際会議場でＡＰＥＣビジネス諮問委員会委員ら。太平洋同盟首脳らと対話。　夜　宿泊先のダイヤモンドホテル。モール・オブ・アジア・アリーナでＡＰＥＣ首脳夕食会。ダイヤモンドホテルに宿泊。 
1035,Shinzo_Abe,11月20日,2015-11-21,（現地時間）　午前　政府専用機でフィリピン・マニラのニノイ・アキノ国際空港発。　午後　マレーシアのクアラルンプール国際空港着。マンダリン・オリエンタル・ホテルでマレーシアのナジブ首相。ルネッサンス・クアラルンプール・ホテルでタイのプラユット暫定首相。クアラルンプール・コンベンション・センターでラオスのトンシン首相。　夜　日本食レストラン「天」でベトナムのグエン・タン・ズン首相。ホテル「インターコンチネンタル・クアラルンプール」に宿泊。 
1038,Shinzo_Abe,11月23日,2015-11-24,（現地時間）　午前　政府専用機でマレーシアのクアラルンプール国際空港発。（日本時間）▽16時26分　羽田空港着。▽17時4分　富ケ谷の私邸着。▽18時48分　皇居で帰国の記帳。この後、新嘗祭神嘉殿の儀。▽20時59分　私邸着。 
1044,Shinzo_Abe,11月29日,2015-11-30,　午前中は富ケ谷の私邸で過ごす。▽13時45分　グランドプリンスホテル新高輪で自民党立党60年記念式典。▽15時52分　羽田空港で報道各社のインタビュー。この後、第21回国連気候変動枠組み条約締約国会議（ＣＯＰ21）首脳会議出席のため政府専用機で同空港発。 
1045,Shinzo_Abe,11月29日・30日,2015-12-01,（現地時間）〈29日〉　夜　政府専用機でフランス・パリのオルリ空港着。バタクラン劇場前で献花。報道各社のインタビュー。ロワイヤルモンソー・ラッフルズパリに宿泊。〈30日〉　午前　ルブルジェの特設会場でオランド仏大統領による歓迎。ウクライナのポロシェンコ大統領、キャメロン英首相らと立ち話。ＣＯＰ21首脳級会合開会式。　昼　トルコのエルドアン大統領らと立ち話。各国首脳と写真撮影。　午後　イスラエルのネタニヤフ首相。中国の習近平国家主席と立ち話。オランド大統領主催の昼食会。インドのモディ首相。オランド大統領。 
1046,Shinzo_Abe,11月30日・12月1日,2015-12-02,（現地時間）〈30日〉　夕　フランス・パリ郊外のルブルジェの第21回国連気候変動枠組み条約締約国会議（ＣＯＰ21）会場で米仏両国主催「ミッション・イノベーション」立ち上げ式。　夜　ＣＯＰ21首脳級会合で演説。フランスのバルス首相。パリ市内のロワイヤルモンソー・ラッフルズパリに宿泊。〈1日〉　午前　政府専用機でオルリ空港発。ルクセンブルクのルクセンブルク国際空港着。　午後　クレール・フォンテーヌ広場で歓迎式典。首相府でベッテル首相。外務省で共同記者発表。大公宮でアンリ大公。国民議会でディ・バルトロメオ国会議長。 
1047,Shinzo_Abe,12月1日・2日,2015-12-03,（現地時間）〈1日〉　夜　ルクセンブルクの迎賓館でベッテル首相主催の夕食会。政府専用機でルクセンブルク国際空港発。（日本時間）〈2日〉▽16時5分　羽田空港着。▽16時39分　皇居で帰国の記帳。▽17時21分　官邸で茂木選対委員長。▽18時31分　公邸で各省の副大臣。菅官房長官、萩生田、世耕両官房副長官が同席。▽19時59分　富ケ谷の私邸着。 
1056,Shinzo_Abe,12月11日,2015-12-12,（日本時間）▽8時47分　富ケ谷の私邸発。▽9時8分　官邸で閣議。この後、報道各社のインタビュー。▽10時21分　インド訪問のため政府専用機で羽田空港発。（現地時間）　午後　ニューデリーのパラム空軍基地着。タージパレスホテルでスワラジ外相。ネルー大学の名誉博士号授与式。　夜　日インド・イノベーションセミナー。同ホテルに宿泊。 
1058,Shinzo_Abe,12月12日・13日・14日,2015-12-15,（現地時間）〈12日〉　夜　インド・ニューデリーのパラム空軍基地着。タージパレスホテルに宿泊。〈13日〉　午前　政府専用機で同空軍基地発。（日本時間）▽19時49分　羽田空港着。▽20時24分　富ケ谷の私邸着。〈14日〉▽10時48分　皇居で帰国の記帳。▽11時7分　官邸で報道各社のインタビュー。▽11時10分　谷垣幹事長、宮沢税調会長。菅官房長官が加わる。▽12時26分　ホテルニューオータニで内外情勢調査会全国懇談会。▽14時10分　官邸で国と地方の協議の場。続いて人命救助に尽力した佐藤敏夫さんらに感謝状授与。▽14時36分　防衛省の黒江次官、深山人事教育局長。続いて河井補佐官。▽16時6分　馳文科相。▽16時55分　甘利経済再生相、内閣府の西川審議官、田和統括官。▽18時26分　公邸で茂木友三郎キッコーマン名誉会長、平井一夫ソニー社長、冨田哲郎ＪＲ東日本社長ら。 
1165,Shinzo_Abe,3月30日,2016-03-31,▽9時11分　富ケ谷の私邸発。▽9時28分　官邸で河野行革相。続いて谷内国家安全保障局長、外務省の杉山、長嶺両外務審議官、石兼アジア大洋州局長、森北米局長ら。▽10時52分　両外務審議官、高瀬中南米局長、上村中東アフリカ局長ら。▽11時42分　国家安全保障局長、秋葉外務省総合外交政策局長、防衛省の前田防衛政策局長、河野統合幕僚長。▽12時4分　官邸南庭で山口公明党代表らと花見。▽12時14分　山口代表。▽13時4分　石井国交相、菅官房長官。続いて観光ビジョン構想会議。▽14時7分　ボーイスカウト日本連盟「富士スカウト章」受章者代表の岩井田慧美さんら。▽16時5分　報道各社のインタビュー。▽16時45分　核安全保障サミット出席のため政府専用機で羽田空港発。 
1166,Shinzo_Abe,3月30日・31日,2016-04-01,（現地時間）〈30日〉　夕　政府専用機でワシントン郊外のアンドルーズ空軍基地着。ホテル「ウィラード・インターコンチネンタル・ワシントン」で国際原子力機関の天野事務局長。　夜　ハドソン研究所であいさつ。日本大使公邸でキム世界銀行総裁らとの夕食会。同ホテルに宿泊。〈31日〉　午前　ワシントン・コンベンションセンターでオバマ米大統領、朴槿恵韓国大統領。　昼　オバマ大統領。 
1168,Shinzo_Abe,4月1日・2日,2016-04-03,（現地時間）〈1日〉　午後　ワシントン・コンベンションセンターでヨルダンのアブドラ国王。核安全保障サミット参加国首脳と記念撮影。ワーキングランチ。韓国の朴槿恵大統領と立ち話。アルゼンチンのマクリ大統領。　夕　カザフスタンのナザルバエフ大統領。インドのモディ首相。核安保サミットの全体会合。ナイジェリアのブハリ大統領と立ち話。ベトナムのファム・ビン・ミン副首相兼外相と立ち話。　夜　ホテル「ウィラード・インターコンチネンタル・ワシントン」で同行記者団と懇談。同ホテルに宿泊。〈2日〉　午前　政府専用機でワシントン郊外のアンドルーズ空軍基地発。 
1169,Shinzo_Abe,4月3日,2016-04-04,▽12時47分　政府専用機で羽田空港着。▽13時28分　富ケ谷の私邸着。 
1196,Shinzo_Abe,5月1日,2016-05-02,（日本時間）▽10時35分　富ケ谷の私邸発。▽11時5分　羽田空港で報道各社のインタビュー。この後、欧州とロシア歴訪のため政府専用機で昭恵夫人と同空港発。（現地時間）　午後　イタリアのピサ空港着。 
1197,Shinzo_Abe,5月1日・2日,2016-05-03,（現地時間）〈1日〉　夜　イタリア・フィレンツェ市内のホテル「セントレジス・フローレンス」に宿泊。〈2日〉　午前　同ホテルで同行記者団と懇談。ベッキオ宮殿でレンツィ首相。　午後　共同記者発表。首相夫妻主催の昼食会。フランスに向け政府専用機でピサ空港発。 
1198,Shinzo_Abe,5月2日・3日,2016-05-04,（現地時間）〈2日〉　夜　政府専用機でフランス・パリのオルリ空港着。大統領府でオランド大統領。共同記者発表。大統領主催の夕食会。ホテル「ロワイヤルモンソー・ラッフルズパリ」に宿泊。〈3日〉　午前　政府専用機でオルリ空港発。ベルギーのブリュッセル軍用空港着。3月の連続テロ事件の現場の地下鉄マルベーク駅で献花。王宮でフィリップ国王。　昼　エグモン宮でミシェル首相。共同記者発表。首相主催の昼食会。　午後　欧州連合（ＥＵ）本部でＥＵのトゥスク大統領やユンケル欧州委員長と共同記者発表。日ＥＵ首脳会談。 
1199,Shinzo_Abe,5月3日・4日,2016-05-05,（現地時間）〈3日〉　夜　ベルギーのブリュッセルの欧州連合（ＥＵ）本部でＥＵのトゥスク大統領、ユンケル欧州委員長主催の夕食会。ホテル「ロイヤル・ウィンザー・グランプラス」に宿泊。〈4日〉　午前　エグモン宮で対日投資セミナー。政府専用機でブリュッセル軍用空港発。　昼　独ベルリンのテーゲル空港着。　午後　ブランデンブルクのメーゼベルク城でメルケル独首相。 
1200,Shinzo_Abe,5月4日・5日・6日,2016-05-07,（現地時間）〈4日〉　夜　独ブランデンブルクのメーゼベルク城でメルケル独首相と共同記者会見。庭園をメルケル首相と散策。夕食会。ベルリンのインターコンチネンタルホテルに宿泊。〈5日〉　午前　政府専用機でテーゲル空港発。ロンドン郊外のスタンステッド空港着。市内の首相官邸でキャメロン英首相。　午後　共同記者会見。ミレニアムホテル・ロンドン・メイフェアで内外記者会見。バッキンガム宮殿でエリザベス女王を表敬。日立製作所の鉄道車両整備施設をキャメロン首相と視察。　夜　ロンドン郊外の英首相別邸「チェッカーズ」の庭園をキャメロン首相と散策。日英首脳会談。夕食会。同所に宿泊。〈6日〉　午前　政府専用機でスタンステッド空港発。　午後　ロシアのソチ国際空港着。ソチ市内のホテル「ハイアット・リージェンシー・ソチ」着。大統領公邸でプーチン大統領。夕食会。 
1201,Shinzo_Abe,5月6日・7日,2016-05-08,（現地時間）〈6日〉　夜　ロシア・ソチ市内のホテル「ハイアット・リージェンシー・ソチ」で報道各社のインタビュー。同ホテルに宿泊。〈7日〉　午前　政府専用機でソチ国際空港発。（日本時間）▽22時54分　羽田空港着。▽23時34分　富ケ谷の私邸着。 
